age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
58;blue-collar;married;basic.9y;no;no;no;telephone;may;fri;76;no
58;technician;married;basic.9y;no;no;no;cellular;jul;wed;516;no
28;self-employed;unmarried;university.degree;no;yes;no;cellular;nov;thu;97;no
24;student;unmarried;high.school;no;no;yes;cellular;jun;thu;176;yes
35;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;fri;65;no
28;technician;unmarried;high.school;no;no;no;cellular;oct;wed;216;yes
23;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;258;no
57;entrepreneur;unmarried;university.degree;no;yes;no;cellular;apr;mon;720;yes
52;admin.;married;professional.course;no;no;yes;cellular;sep;wed;506;yes
52;retired;married;university.degree;no;yes;no;telephone;nov;thu;188;no
38;technician;unmarried;university.degree;no;yes;no;cellular;jul;fri;210;no
39;admin.;married;university.degree;no;yes;no;cellular;aug;thu;86;no
56;services;unmarried;high.school;no;no;yes;cellular;aug;tue;555;yes
35;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;58;no
27;services;married;university.degree;no;yes;no;cellular;may;tue;445;yes
32;admin.;married;high.school;no;no;no;cellular;mar;thu;115;no
40;admin.;married;high.school;no;yes;yes;telephone;may;fri;1087;no
52;housemaid;married;basic.6y;no;yes;no;cellular;aug;tue;1134;yes
33;unemployed;unmarried;university.degree;no;no;no;cellular;nov;thu;153;no
25;technician;unmarried;university.degree;no;no;no;cellular;jul;mon;135;no
35;technician;married;university.degree;no;yes;yes;cellular;nov;wed;184;no
40;admin.;married;high.school;no;no;no;telephone;jun;thu;314;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;jun;wed;214;yes
56;management;married;basic.6y;no;yes;no;cellular;jun;tue;910;yes
47;management;married;basic.9y;no;no;no;telephone;nov;mon;53;no
27;admin.;unmarried;university.degree;no;no;no;cellular;may;mon;409;no
56;retired;married;basic.4y;no;yes;yes;telephone;may;tue;112;no
48;services;married;high.school;no;yes;no;cellular;aug;wed;703;yes
27;services;unmarried;high.school;no;no;no;cellular;jul;fri;700;yes
38;technician;married;professional.course;no;no;no;cellular;aug;mon;296;no
69;retired;married;high.school;no;yes;yes;cellular;sep;wed;840;yes
29;admin.;married;high.school;no;no;yes;telephone;jun;wed;97;no
30;technician;unmarried;professional.course;no;no;no;cellular;may;mon;79;no
38;services;married;high.school;no;yes;no;cellular;mar;thu;257;yes
34;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;251;no
36;technician;unmarried;professional.course;no;no;no;telephone;may;mon;124;no
33;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;tue;531;yes
49;management;married;university.degree;no;no;no;cellular;nov;wed;139;no
59;management;married;basic.4y;no;yes;no;cellular;jul;fri;351;yes
28;technician;unmarried;university.degree;no;yes;no;cellular;may;tue;326;yes
33;management;married;professional.course;no;no;no;telephone;may;tue;282;no
27;admin.;married;university.degree;no;no;no;cellular;aug;tue;97;no
31;technician;unmarried;university.degree;no;no;no;cellular;may;mon;220;no
31;services;unmarried;basic.6y;no;yes;no;telephone;may;fri;386;no
35;unemployed;married;university.degree;no;yes;no;cellular;oct;thu;391;no
38;technician;unmarried;professional.course;no;yes;no;telephone;may;fri;166;no
28;admin.;unmarried;university.degree;no;no;no;cellular;jul;thu;69;no
32;technician;unmarried;high.school;no;no;no;telephone;jun;fri;250;no
33;admin.;unmarried;university.degree;no;no;no;cellular;aug;mon;157;no
34;admin.;married;university.degree;no;yes;no;cellular;jul;wed;686;yes
30;technician;unmarried;professional.course;no;yes;no;cellular;jul;wed;75;no
46;technician;unmarried;university.degree;no;yes;no;telephone;may;fri;417;no
51;blue-collar;married;basic.9y;no;yes;no;cellular;aug;wed;237;yes
34;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;260;no
30;technician;unmarried;professional.course;no;no;no;telephone;aug;mon;6;no
37;entrepreneur;married;university.degree;no;yes;no;telephone;jun;fri;316;no
46;housemaid;married;basic.4y;no;yes;no;telephone;jun;thu;71;no
25;student;unmarried;high.school;no;no;yes;telephone;jun;wed;433;no
33;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;728;yes
25;admin.;unmarried;basic.9y;no;yes;no;cellular;jul;thu;14;no
79;retired;married;basic.9y;no;yes;no;cellular;apr;thu;510;yes
30;blue-collar;married;basic.4y;no;no;no;telephone;may;tue;112;no
35;self-employed;unmarried;university.degree;no;no;no;cellular;jul;wed;157;no
36;services;married;university.degree;no;no;yes;cellular;jun;tue;255;yes
28;admin.;married;high.school;no;yes;no;cellular;jul;thu;119;no
27;services;married;basic.9y;no;yes;yes;cellular;may;mon;304;no
49;management;married;high.school;no;yes;no;telephone;jun;mon;26;no
35;technician;unmarried;professional.course;no;yes;yes;cellular;aug;tue;259;no
56;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;136;no
34;blue-collar;unmarried;university.degree;no;yes;yes;telephone;may;fri;266;no
52;technician;married;high.school;no;no;no;telephone;jun;tue;572;no
44;technician;unmarried;professional.course;no;yes;no;cellular;aug;wed;112;no
49;services;married;high.school;no;no;no;cellular;jun;tue;239;yes
60;housemaid;married;basic.4y;no;yes;yes;cellular;apr;thu;149;yes
56;admin.;married;university.degree;no;yes;no;cellular;aug;wed;471;no
30;technician;married;professional.course;no;no;yes;cellular;aug;wed;128;no
28;self-employed;married;professional.course;no;yes;no;cellular;nov;tue;179;yes
33;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;97;no
46;services;married;basic.9y;no;no;no;cellular;may;wed;984;yes
37;admin.;married;high.school;no;no;no;cellular;aug;wed;179;yes
33;admin.;unmarried;university.degree;no;yes;no;cellular;apr;mon;143;no
32;admin.;married;university.degree;no;no;no;telephone;may;fri;178;no
70;retired;married;professional.course;no;no;no;cellular;oct;thu;585;yes
29;management;unmarried;university.degree;no;no;no;cellular;aug;mon;300;no
45;services;married;basic.6y;no;yes;no;cellular;aug;mon;671;yes
35;blue-collar;unmarried;basic.9y;no;no;yes;cellular;jul;tue;416;no
34;admin.;unmarried;university.degree;no;no;no;telephone;may;fri;234;no
31;blue-collar;married;basic.6y;no;no;yes;telephone;may;wed;795;yes
43;blue-collar;unmarried;professional.course;no;no;no;cellular;may;mon;375;no
35;housemaid;married;basic.4y;no;yes;no;cellular;aug;mon;87;no
30;technician;unmarried;professional.course;no;no;yes;telephone;jul;thu;156;no
53;technician;married;high.school;no;yes;no;cellular;aug;tue;231;no
44;admin.;married;high.school;no;yes;no;cellular;aug;mon;758;yes
32;admin.;married;professional.course;no;no;yes;cellular;oct;tue;221;yes
57;retired;unmarried;high.school;no;no;no;telephone;jun;wed;904;no
43;admin.;unmarried;high.school;no;yes;no;telephone;jul;tue;287;no
34;admin.;unmarried;university.degree;no;yes;no;cellular;apr;mon;285;no
55;technician;married;professional.course;no;yes;no;cellular;aug;thu;86;no
21;student;unmarried;high.school;no;no;no;cellular;oct;mon;328;yes
31;admin.;unmarried;high.school;no;no;no;cellular;nov;fri;186;no
56;retired;married;high.school;no;yes;yes;cellular;jul;fri;308;yes
34;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;234;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;jun;mon;181;no
28;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;343;yes
33;admin.;unmarried;university.degree;no;no;no;cellular;may;mon;657;yes
29;services;unmarried;high.school;no;yes;no;cellular;jul;wed;112;no
30;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;168;no
60;unemployed;married;basic.4y;no;no;no;cellular;nov;thu;627;yes
64;management;married;high.school;no;yes;no;cellular;apr;fri;693;yes
22;student;unmarried;high.school;no;yes;yes;cellular;jun;thu;221;no
36;entrepreneur;unmarried;university.degree;no;no;no;telephone;jun;tue;140;no
30;self-employed;married;university.degree;no;yes;no;cellular;jun;mon;661;yes
58;admin.;married;university.degree;no;no;no;cellular;nov;fri;70;no
58;services;married;high.school;no;no;no;cellular;mar;mon;135;no
38;blue-collar;unmarried;basic.6y;no;yes;yes;cellular;may;wed;309;no
30;management;unmarried;university.degree;no;no;no;cellular;may;tue;223;no
28;admin.;unmarried;high.school;no;no;no;cellular;may;wed;251;no
26;self-employed;unmarried;university.degree;no;no;no;cellular;may;wed;119;yes
25;services;unmarried;high.school;no;no;no;cellular;oct;mon;251;no
46;unemployed;married;basic.9y;no;no;no;cellular;jun;tue;200;yes
69;entrepreneur;married;high.school;no;no;no;cellular;jun;wed;140;yes
46;housemaid;married;basic.4y;no;no;no;telephone;may;wed;506;yes
39;unemployed;unmarried;university.degree;no;yes;no;cellular;dec;mon;387;yes
52;admin.;unmarried;high.school;no;no;no;telephone;jul;mon;9;no
40;services;married;high.school;no;yes;no;cellular;apr;thu;124;no
57;technician;married;professional.course;no;yes;no;cellular;apr;tue;324;yes
37;entrepreneur;married;university.degree;no;no;no;cellular;nov;wed;184;no
31;blue-collar;unmarried;high.school;no;no;no;cellular;may;fri;325;no
45;admin.;unmarried;high.school;no;no;no;telephone;jun;wed;192;no
35;admin.;married;university.degree;no;yes;no;cellular;nov;wed;925;yes
37;management;married;basic.9y;no;yes;no;cellular;nov;thu;130;no
41;technician;married;high.school;no;yes;yes;cellular;aug;wed;105;no
27;services;unmarried;high.school;no;yes;yes;cellular;jul;wed;158;no
33;blue-collar;unmarried;basic.4y;no;yes;no;cellular;may;tue;266;no
38;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;417;no
32;admin.;unmarried;university.degree;no;yes;no;telephone;jun;thu;186;no
30;admin.;unmarried;high.school;no;no;no;cellular;jul;thu;160;no
35;blue-collar;married;basic.6y;no;yes;no;cellular;nov;thu;150;no
31;unemployed;unmarried;high.school;no;no;no;cellular;may;fri;10;no
44;admin.;married;university.degree;no;no;no;telephone;jun;thu;136;no
36;services;unmarried;high.school;no;yes;yes;telephone;may;tue;188;no
41;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;349;no
33;technician;unmarried;high.school;no;yes;no;cellular;nov;fri;41;no
59;self-employed;married;professional.course;no;yes;no;cellular;apr;mon;860;yes
29;technician;unmarried;university.degree;no;no;no;cellular;may;thu;138;no
39;management;married;university.degree;no;yes;no;telephone;jun;mon;23;no
37;technician;unmarried;university.degree;no;yes;no;cellular;aug;wed;194;no
56;admin.;unmarried;university.degree;no;yes;no;cellular;mar;wed;382;no
32;technician;married;university.degree;no;yes;no;cellular;jul;thu;19;no
65;management;married;university.degree;no;yes;no;cellular;jul;mon;183;yes
31;technician;unmarried;university.degree;no;no;no;telephone;apr;tue;126;no
28;admin.;unmarried;university.degree;no;yes;no;cellular;jul;fri;67;no
33;management;married;university.degree;no;yes;no;telephone;mar;thu;181;yes
36;admin.;unmarried;university.degree;no;yes;no;cellular;sep;fri;339;no
32;management;unmarried;professional.course;no;yes;no;cellular;may;tue;68;no
60;unemployed;married;high.school;no;yes;no;cellular;apr;thu;1260;yes
30;technician;unmarried;professional.course;no;no;no;cellular;nov;wed;757;yes
33;technician;unmarried;professional.course;no;yes;no;cellular;aug;wed;290;no
30;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;1109;yes
30;blue-collar;married;high.school;no;no;no;telephone;may;mon;122;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;412;yes
55;management;married;university.degree;no;yes;no;cellular;jun;tue;114;yes
30;admin.;unmarried;basic.9y;no;yes;no;telephone;jul;thu;45;no
34;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;298;no
32;services;unmarried;high.school;no;no;no;telephone;jun;fri;13;no
47;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;156;no
27;student;unmarried;basic.9y;no;yes;yes;cellular;may;mon;775;yes
40;student;unmarried;high.school;no;yes;no;cellular;may;tue;333;no
51;management;married;university.degree;no;yes;no;telephone;nov;fri;288;no
49;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;102;no
31;blue-collar;unmarried;high.school;no;yes;no;cellular;jul;tue;162;no
46;blue-collar;married;professional.course;no;no;no;telephone;jun;thu;1446;yes
42;blue-collar;married;basic.4y;no;no;no;cellular;may;tue;360;no
30;admin.;unmarried;university.degree;no;no;no;cellular;jun;fri;92;no
43;technician;married;professional.course;no;yes;no;telephone;may;wed;274;no
30;technician;married;university.degree;no;no;no;cellular;aug;fri;65;no
59;entrepreneur;married;basic.4y;no;yes;no;cellular;jul;thu;82;no
29;admin.;unmarried;university.degree;no;no;yes;cellular;jul;thu;582;yes
30;admin.;married;university.degree;no;yes;no;cellular;apr;thu;475;yes
31;unemployed;unmarried;basic.4y;no;yes;yes;cellular;nov;fri;115;no
26;services;unmarried;high.school;no;no;no;telephone;may;fri;155;no
36;management;unmarried;university.degree;no;yes;no;cellular;nov;tue;240;no
43;management;married;university.degree;no;no;no;cellular;nov;thu;1192;yes
25;technician;unmarried;professional.course;no;yes;no;cellular;jul;fri;1187;no
30;admin.;unmarried;university.degree;no;no;no;telephone;jun;thu;48;no
29;technician;married;high.school;no;no;no;cellular;jun;fri;397;yes
34;technician;married;university.degree;no;no;no;telephone;may;tue;162;no
37;admin.;married;high.school;no;yes;no;telephone;may;thu;133;no
27;blue-collar;married;basic.9y;no;no;no;cellular;jul;wed;689;yes
39;blue-collar;married;basic.9y;no;yes;no;cellular;nov;mon;107;no
23;technician;married;professional.course;no;yes;no;cellular;aug;mon;341;yes
36;admin.;unmarried;university.degree;no;no;no;cellular;may;fri;146;no
38;technician;married;high.school;no;yes;yes;cellular;jul;thu;18;no
23;student;unmarried;high.school;no;no;no;cellular;jun;tue;310;yes
42;blue-collar;married;basic.9y;no;yes;no;cellular;jul;thu;829;yes
45;management;married;university.degree;no;no;no;cellular;aug;mon;105;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;jul;thu;543;no
36;admin.;unmarried;university.degree;no;yes;no;cellular;may;tue;260;no
28;services;married;high.school;no;no;no;telephone;jun;wed;274;no
35;management;married;university.degree;no;no;no;cellular;may;thu;597;yes
32;unemployed;unmarried;university.degree;no;yes;no;telephone;apr;wed;165;yes
30;technician;unmarried;university.degree;no;no;no;cellular;jul;mon;89;no
39;blue-collar;married;basic.9y;no;yes;no;cellular;nov;tue;741;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;127;no
41;admin.;unmarried;high.school;no;no;no;cellular;may;mon;435;no
41;blue-collar;married;basic.4y;no;yes;no;telephone;jul;tue;281;no
26;admin.;married;high.school;no;yes;no;cellular;apr;mon;90;no
58;retired;married;university.degree;no;yes;no;telephone;oct;fri;12;no
31;blue-collar;unmarried;professional.course;no;yes;no;cellular;jul;tue;825;no
57;retired;married;basic.4y;no;yes;yes;cellular;jun;tue;162;yes
41;management;married;university.degree;no;yes;no;cellular;apr;fri;212;no
47;services;married;high.school;no;yes;no;cellular;aug;tue;836;yes
29;technician;unmarried;university.degree;no;no;no;cellular;may;mon;50;no
50;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;222;no
30;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;1336;yes
27;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;tue;217;no
34;technician;married;basic.9y;no;yes;no;cellular;nov;fri;126;no
31;admin.;married;university.degree;no;yes;no;cellular;nov;thu;131;no
36;admin.;married;university.degree;no;yes;no;cellular;apr;thu;970;yes
32;technician;unmarried;university.degree;no;no;no;cellular;apr;tue;83;no
33;admin.;married;university.degree;no;yes;no;cellular;may;wed;172;no
48;blue-collar;married;basic.9y;no;yes;yes;cellular;may;tue;64;no
41;blue-collar;married;basic.9y;no;no;no;cellular;aug;thu;75;no
28;admin.;married;high.school;no;no;no;telephone;jun;wed;151;no
54;technician;married;high.school;no;no;no;telephone;jun;mon;77;no
29;management;unmarried;high.school;no;yes;no;cellular;apr;thu;329;no
55;housemaid;married;basic.4y;no;yes;no;cellular;apr;mon;139;no
52;unemployed;unmarried;basic.4y;no;yes;no;cellular;may;fri;169;no
24;services;unmarried;high.school;no;yes;no;cellular;apr;tue;1594;yes
34;admin.;married;university.degree;no;no;no;telephone;may;tue;174;no
51;self-employed;unmarried;university.degree;no;yes;no;telephone;may;tue;492;no
34;technician;unmarried;basic.9y;no;no;no;telephone;jul;thu;23;no
47;blue-collar;unmarried;basic.6y;no;no;no;cellular;apr;thu;309;yes
48;technician;married;professional.course;no;yes;no;cellular;aug;fri;336;yes
35;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;63;no
35;admin.;married;university.degree;no;yes;no;cellular;nov;wed;820;yes
34;admin.;unmarried;university.degree;no;yes;no;cellular;mar;thu;910;yes
53;blue-collar;unmarried;basic.4y;no;no;no;cellular;nov;wed;140;no
45;blue-collar;married;basic.6y;no;no;no;cellular;aug;wed;921;yes
32;blue-collar;unmarried;basic.4y;no;no;no;cellular;jul;mon;160;no
26;admin.;unmarried;high.school;no;no;no;cellular;may;mon;610;yes
44;admin.;unmarried;university.degree;no;yes;no;cellular;apr;fri;395;no
29;blue-collar;unmarried;professional.course;no;yes;no;cellular;may;wed;87;no
37;technician;unmarried;high.school;no;no;no;telephone;jun;thu;32;no
50;services;unmarried;high.school;no;no;no;cellular;jul;wed;129;no
48;technician;married;professional.course;no;no;yes;cellular;jul;wed;266;no
38;admin.;unmarried;high.school;no;yes;no;cellular;may;tue;100;no
35;services;unmarried;high.school;no;no;yes;cellular;may;thu;195;no
30;technician;unmarried;high.school;no;yes;no;cellular;aug;thu;230;no
26;student;unmarried;basic.4y;no;no;yes;cellular;may;mon;802;yes
31;technician;unmarried;university.degree;no;yes;no;cellular;aug;tue;290;yes
37;technician;unmarried;professional.course;no;yes;no;telephone;may;mon;98;no
32;technician;unmarried;professional.course;no;yes;no;cellular;nov;fri;67;no
31;blue-collar;unmarried;professional.course;no;no;no;cellular;may;tue;314;no
26;blue-collar;unmarried;university.degree;no;yes;no;cellular;may;tue;139;yes
24;admin.;unmarried;professional.course;no;no;no;cellular;apr;mon;267;yes
59;housemaid;married;basic.4y;no;yes;no;cellular;aug;thu;121;no
43;technician;married;university.degree;no;no;yes;cellular;nov;fri;43;no
30;admin.;married;high.school;no;no;no;cellular;jul;wed;227;no
20;student;unmarried;high.school;no;yes;no;cellular;nov;wed;166;yes
33;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;wed;116;no
48;blue-collar;married;basic.4y;no;yes;no;cellular;may;wed;238;no
30;admin.;unmarried;university.degree;no;yes;yes;telephone;aug;thu;50;no
41;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;wed;597;yes
47;admin.;unmarried;basic.9y;no;yes;yes;cellular;jul;thu;392;yes
27;admin.;unmarried;university.degree;no;no;no;cellular;may;fri;86;no
25;admin.;unmarried;high.school;no;yes;no;telephone;jun;thu;1243;yes
24;admin.;unmarried;university.degree;no;yes;no;cellular;mar;wed;145;yes
31;services;married;high.school;no;no;no;cellular;may;wed;339;no
30;technician;unmarried;professional.course;no;yes;no;cellular;jun;tue;76;no
27;management;unmarried;university.degree;no;yes;no;cellular;aug;wed;106;no
57;housemaid;married;basic.4y;no;no;no;cellular;apr;wed;224;yes
40;admin.;married;university.degree;no;yes;no;cellular;aug;tue;124;no
46;blue-collar;married;basic.9y;no;no;no;telephone;nov;wed;66;no
25;services;unmarried;basic.9y;no;yes;no;cellular;jul;wed;509;yes
35;admin.;unmarried;university.degree;no;yes;no;cellular;may;fri;662;yes
43;services;married;high.school;no;no;no;telephone;may;mon;93;no
33;management;unmarried;university.degree;no;no;no;telephone;jun;wed;257;no
30;technician;unmarried;university.degree;no;no;yes;cellular;aug;tue;729;no
61;retired;married;basic.9y;no;no;no;cellular;may;mon;324;no
31;management;unmarried;university.degree;no;no;no;telephone;jun;tue;166;no
21;student;unmarried;high.school;no;no;no;cellular;may;mon;97;no
57;admin.;married;high.school;no;yes;no;cellular;nov;mon;169;yes
37;admin.;married;university.degree;no;yes;no;cellular;aug;tue;198;no
42;technician;married;high.school;no;yes;no;cellular;jul;wed;761;yes
29;admin.;married;high.school;no;no;no;cellular;jun;mon;155;yes
30;admin.;unmarried;university.degree;no;no;no;cellular;jun;thu;323;yes
35;admin.;married;university.degree;no;no;no;cellular;aug;fri;166;no
28;admin.;unmarried;high.school;no;no;no;cellular;apr;mon;1333;yes
28;admin.;unmarried;university.degree;no;yes;no;cellular;mar;thu;370;no
29;technician;unmarried;professional.course;no;yes;no;cellular;jul;tue;62;no
34;admin.;married;university.degree;no;yes;no;cellular;apr;tue;565;no
48;unemployed;married;professional.course;no;yes;no;cellular;sep;mon;315;yes
47;admin.;unmarried;university.degree;no;no;no;cellular;apr;wed;167;no
38;blue-collar;married;basic.9y;no;no;yes;cellular;apr;mon;276;no
37;admin.;married;high.school;no;yes;yes;telephone;jul;wed;1089;yes
31;technician;unmarried;university.degree;no;yes;no;cellular;nov;mon;984;yes
31;unemployed;unmarried;basic.4y;no;no;no;cellular;nov;fri;12;no
29;admin.;unmarried;basic.9y;no;no;no;cellular;jul;thu;504;no
45;unemployed;married;university.degree;no;no;no;telephone;may;fri;191;no
35;blue-collar;married;basic.9y;no;no;yes;telephone;jun;mon;782;no
38;admin.;married;university.degree;no;no;no;telephone;nov;thu;411;yes
33;admin.;unmarried;university.degree;no;yes;no;telephone;aug;thu;46;no
24;student;unmarried;professional.course;no;yes;no;cellular;apr;thu;413;yes
34;technician;unmarried;professional.course;no;no;yes;cellular;may;mon;217;no
47;blue-collar;married;basic.6y;no;yes;no;cellular;aug;tue;64;no
42;technician;married;basic.6y;no;yes;no;telephone;jun;wed;261;no
28;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;489;yes
38;admin.;married;high.school;no;yes;yes;telephone;jun;thu;2028;yes
30;technician;unmarried;professional.course;no;no;no;cellular;jul;mon;66;no
21;blue-collar;unmarried;basic.9y;no;no;no;cellular;jul;wed;219;no
41;admin.;married;high.school;no;no;yes;cellular;apr;mon;239;no
38;blue-collar;unmarried;basic.9y;no;yes;no;telephone;may;tue;2231;yes
30;technician;unmarried;university.degree;no;no;no;cellular;aug;fri;147;no
27;admin.;unmarried;professional.course;no;yes;yes;telephone;apr;thu;117;no
47;admin.;married;high.school;no;no;no;telephone;may;tue;731;yes
56;admin.;married;basic.9y;no;no;yes;cellular;may;thu;225;no
30;entrepreneur;married;university.degree;no;no;no;telephone;oct;fri;223;yes
32;admin.;unmarried;university.degree;no;no;no;cellular;jun;fri;255;yes
38;services;unmarried;basic.9y;no;yes;no;telephone;may;thu;193;no
45;technician;unmarried;university.degree;no;no;no;cellular;may;fri;561;no
38;management;married;basic.9y;no;yes;no;telephone;may;tue;1000;yes
42;blue-collar;unmarried;basic.4y;no;no;no;telephone;jun;wed;166;no
42;admin.;married;university.degree;no;no;yes;telephone;may;mon;262;no
34;blue-collar;unmarried;basic.9y;no;no;no;cellular;nov;wed;127;no
39;admin.;married;university.degree;no;yes;no;cellular;aug;thu;90;no
47;management;married;university.degree;no;no;no;cellular;sep;thu;362;yes
35;technician;married;professional.course;no;yes;no;telephone;jun;fri;366;yes
35;admin.;unmarried;university.degree;no;yes;no;cellular;may;tue;536;no
31;admin.;married;university.degree;no;yes;no;cellular;aug;thu;96;no
28;blue-collar;unmarried;high.school;no;no;yes;cellular;jul;mon;101;no
46;services;married;high.school;no;no;no;cellular;apr;thu;146;no
26;admin.;unmarried;high.school;no;no;no;cellular;jul;fri;134;no
42;entrepreneur;married;professional.course;no;yes;no;telephone;jun;fri;291;yes
25;student;unmarried;professional.course;no;yes;no;cellular;may;wed;483;no
30;admin.;married;university.degree;no;no;no;cellular;nov;fri;221;no
47;technician;married;university.degree;no;yes;no;cellular;aug;wed;206;no
35;technician;unmarried;professional.course;no;yes;no;cellular;aug;thu;238;no
46;blue-collar;married;basic.9y;no;no;yes;telephone;may;fri;134;no
36;blue-collar;unmarried;high.school;no;yes;yes;telephone;may;mon;260;no
49;blue-collar;married;basic.4y;no;no;no;cellular;nov;tue;34;no
41;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;37;no
42;admin.;unmarried;high.school;no;no;no;telephone;jun;fri;140;no
32;admin.;unmarried;university.degree;no;yes;yes;cellular;apr;fri;109;no
35;technician;married;professional.course;no;no;no;cellular;aug;tue;211;no
45;blue-collar;unmarried;professional.course;no;yes;no;cellular;may;fri;1954;no
38;technician;married;university.degree;no;no;no;cellular;oct;fri;156;yes
32;admin.;unmarried;professional.course;no;yes;yes;cellular;mar;tue;81;no
40;blue-collar;married;professional.course;no;no;yes;cellular;nov;mon;80;no
28;admin.;unmarried;university.degree;no;no;no;cellular;mar;fri;157;no
35;technician;married;university.degree;no;yes;yes;telephone;may;fri;231;yes
32;technician;married;high.school;no;yes;no;cellular;aug;mon;47;no
25;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;fri;467;no
45;management;unmarried;university.degree;no;no;no;telephone;may;thu;477;no
34;technician;unmarried;university.degree;no;yes;no;cellular;aug;tue;149;no
47;admin.;married;high.school;no;yes;no;cellular;apr;fri;296;yes
31;admin.;married;high.school;no;no;no;cellular;aug;thu;57;no
60;retired;married;high.school;no;no;no;cellular;aug;thu;56;no
43;admin.;married;high.school;no;yes;no;cellular;jul;tue;197;no
34;services;unmarried;high.school;no;no;no;telephone;jul;tue;29;no
29;self-employed;married;university.degree;no;no;no;cellular;may;tue;105;no
35;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;789;no
47;management;married;university.degree;no;no;no;cellular;aug;thu;152;no
36;management;unmarried;university.degree;no;no;no;telephone;mar;wed;834;yes
46;admin.;unmarried;university.degree;no;yes;no;cellular;jul;fri;439;no
70;retired;married;basic.4y;no;yes;no;cellular;oct;mon;131;yes
25;admin.;unmarried;university.degree;no;no;yes;telephone;apr;thu;71;no
31;management;married;high.school;no;no;no;telephone;may;wed;296;no
35;student;unmarried;high.school;no;no;yes;telephone;may;fri;2680;yes
31;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;thu;42;no
29;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;153;no
54;services;married;high.school;no;yes;no;cellular;aug;thu;834;yes
29;technician;unmarried;university.degree;no;yes;no;cellular;aug;tue;58;no
50;technician;married;professional.course;no;no;yes;cellular;jul;thu;168;no
31;blue-collar;married;basic.6y;no;no;no;telephone;jun;mon;271;no
46;admin.;married;basic.6y;no;no;no;cellular;apr;thu;278;yes
52;admin.;married;university.degree;no;yes;no;cellular;jun;thu;352;no
49;admin.;married;university.degree;no;no;no;cellular;aug;tue;958;yes
31;admin.;married;university.degree;no;yes;no;cellular;sep;thu;193;yes
30;unemployed;married;high.school;no;yes;no;cellular;may;mon;214;yes
45;blue-collar;married;professional.course;no;yes;no;telephone;may;thu;414;yes
38;technician;unmarried;university.degree;no;yes;no;telephone;may;wed;566;no
32;unemployed;married;university.degree;no;yes;no;cellular;aug;mon;143;no
60;retired;married;high.school;no;no;no;cellular;apr;thu;400;yes
32;technician;married;university.degree;no;yes;no;cellular;aug;tue;815;yes
35;services;married;basic.6y;no;yes;no;cellular;may;mon;136;no
41;admin.;married;university.degree;no;yes;no;cellular;dec;thu;422;yes
32;blue-collar;married;basic.9y;no;yes;no;telephone;may;tue;955;no
47;admin.;unmarried;university.degree;no;no;no;cellular;jul;tue;108;no
33;admin.;married;high.school;no;yes;yes;telephone;may;fri;230;no
32;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;thu;153;no
35;admin.;unmarried;high.school;no;yes;yes;cellular;may;thu;106;no
31;services;married;high.school;no;no;no;telephone;may;wed;636;no
28;admin.;married;university.degree;no;no;no;telephone;jun;wed;191;no
35;admin.;unmarried;university.degree;no;yes;no;cellular;jul;mon;673;no
27;blue-collar;married;high.school;no;no;no;cellular;may;thu;136;no
36;admin.;married;university.degree;no;no;no;cellular;aug;mon;610;yes
56;admin.;married;university.degree;no;no;no;cellular;nov;fri;808;yes
