age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
37;admin.;married;basic.9y;no;yes;no;cellular;may;tue;272;no
37;blue-collar;married;high.school;no;yes;no;telephone;may;tue;262;no
41;admin.;married;university.degree;no;yes;yes;telephone;may;mon;77;no
31;services;unmarried;high.school;no;no;no;telephone;jun;fri;422;yes
33;admin.;unmarried;high.school;no;yes;no;cellular;mar;thu;86;no
33;services;married;high.school;no;yes;no;cellular;aug;wed;417;yes
76;retired;unmarried;basic.4y;no;no;no;cellular;nov;mon;347;yes
35;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;82;no
25;admin.;unmarried;university.degree;no;yes;no;telephone;aug;thu;84;no
44;admin.;married;university.degree;no;yes;no;telephone;may;thu;413;no
29;blue-collar;unmarried;high.school;no;yes;no;telephone;jun;thu;1318;yes
37;management;unmarried;university.degree;no;yes;no;cellular;may;tue;42;no
35;entrepreneur;married;university.degree;no;yes;yes;telephone;oct;mon;2429;no
26;admin.;unmarried;high.school;no;no;no;telephone;apr;mon;216;yes
45;admin.;married;university.degree;no;no;no;cellular;aug;wed;363;no
33;technician;married;professional.course;no;no;no;cellular;apr;thu;285;yes
36;technician;unmarried;professional.course;no;yes;no;telephone;may;wed;137;no
35;housemaid;married;basic.4y;no;no;no;telephone;may;thu;646;yes
40;entrepreneur;unmarried;university.degree;no;no;no;telephone;jun;mon;146;no
51;management;married;university.degree;no;yes;no;cellular;nov;mon;1070;no
38;admin.;married;university.degree;no;yes;no;telephone;may;tue;137;no
50;technician;married;professional.course;no;yes;no;cellular;apr;mon;38;no
36;blue-collar;unmarried;basic.6y;no;yes;no;cellular;apr;mon;339;no
34;admin.;married;high.school;no;yes;no;cellular;jul;wed;293;no
24;student;unmarried;high.school;no;yes;no;cellular;may;wed;258;yes
46;management;married;basic.9y;no;yes;no;telephone;may;tue;153;no
49;retired;married;basic.4y;no;no;no;telephone;jun;mon;93;no
38;services;married;basic.9y;no;yes;no;cellular;apr;thu;417;no
31;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;thu;191;yes
36;blue-collar;unmarried;high.school;no;no;yes;telephone;may;mon;163;no
42;admin.;unmarried;university.degree;no;no;no;telephone;jun;fri;298;no
47;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;95;no
36;admin.;married;university.degree;no;no;no;cellular;oct;wed;135;yes
23;student;unmarried;high.school;no;yes;no;telephone;jun;mon;434;yes
24;student;unmarried;high.school;no;no;no;cellular;aug;fri;276;yes
49;admin.;unmarried;high.school;no;yes;no;cellular;jul;tue;1281;no
54;management;married;university.degree;no;yes;yes;telephone;jul;tue;44;no
41;admin.;unmarried;university.degree;no;yes;no;cellular;jul;fri;706;no
43;technician;married;professional.course;no;no;no;telephone;may;tue;181;no
47;technician;unmarried;university.degree;no;no;yes;cellular;apr;fri;642;no
36;technician;married;professional.course;no;no;no;telephone;may;tue;769;no
48;services;married;high.school;no;no;no;cellular;may;thu;388;no
28;admin.;married;university.degree;no;no;no;telephone;may;mon;52;no
37;admin.;married;high.school;no;no;no;cellular;aug;wed;179;yes
23;admin.;unmarried;high.school;no;no;no;cellular;may;thu;67;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;200;yes
36;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;204;no
34;services;married;high.school;no;no;no;telephone;may;mon;298;no
29;housemaid;unmarried;high.school;no;no;no;cellular;nov;wed;786;yes
33;blue-collar;married;basic.9y;no;yes;no;telephone;jun;thu;111;no
29;technician;unmarried;university.degree;no;yes;yes;cellular;may;fri;437;yes
31;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;1121;yes
40;technician;married;professional.course;no;yes;no;telephone;may;wed;253;no
30;admin.;married;university.degree;no;yes;no;cellular;apr;thu;475;yes
70;retired;married;basic.4y;no;yes;no;cellular;oct;tue;76;no
26;management;unmarried;university.degree;no;yes;yes;cellular;may;thu;161;no
26;admin.;unmarried;high.school;no;yes;no;telephone;may;fri;160;no
28;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;thu;156;no
28;technician;unmarried;basic.9y;no;no;no;telephone;may;wed;161;no
36;technician;married;professional.course;no;yes;no;cellular;may;thu;449;no
38;technician;unmarried;professional.course;no;yes;no;cellular;aug;fri;64;no
35;technician;married;professional.course;no;no;yes;cellular;aug;mon;463;no
37;admin.;unmarried;high.school;no;yes;yes;telephone;may;mon;56;no
56;blue-collar;unmarried;basic.4y;no;yes;no;telephone;aug;mon;361;no
36;blue-collar;unmarried;high.school;no;yes;yes;telephone;may;mon;402;no
46;admin.;unmarried;high.school;no;yes;no;telephone;jul;thu;176;yes
27;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;135;no
26;services;married;basic.9y;no;no;yes;cellular;may;tue;560;yes
33;admin.;married;university.degree;no;no;no;cellular;aug;thu;168;no
41;admin.;unmarried;high.school;no;no;yes;telephone;may;mon;111;no
35;admin.;married;university.degree;no;yes;yes;telephone;may;thu;369;no
34;technician;married;university.degree;no;yes;no;cellular;aug;fri;643;no
24;admin.;unmarried;university.degree;no;yes;no;cellular;jun;wed;151;no
36;admin.;married;basic.9y;no;yes;no;cellular;may;tue;100;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;463;no
45;admin.;unmarried;professional.course;no;yes;no;cellular;nov;fri;239;no
44;services;married;high.school;no;yes;yes;telephone;may;wed;212;no
34;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;181;no
34;technician;married;university.degree;no;no;no;telephone;may;tue;116;no
88;retired;unmarried;basic.4y;no;yes;yes;cellular;mar;wed;796;yes
34;admin.;married;high.school;no;no;no;cellular;jul;fri;59;no
23;blue-collar;unmarried;high.school;no;no;no;cellular;jul;fri;104;yes
47;entrepreneur;married;university.degree;no;yes;no;cellular;apr;thu;282;no
33;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;325;no
56;management;married;university.degree;no;yes;yes;cellular;nov;wed;104;no
36;services;married;high.school;no;yes;no;telephone;may;thu;399;no
39;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;494;no
47;entrepreneur;unmarried;university.degree;no;yes;no;telephone;may;fri;354;no
31;blue-collar;unmarried;basic.4y;no;yes;no;cellular;jul;thu;136;no
37;blue-collar;married;basic.4y;no;yes;no;cellular;nov;thu;138;no
42;services;married;high.school;no;no;no;telephone;jun;mon;276;no
39;services;married;high.school;no;yes;no;cellular;apr;thu;243;no
33;admin.;married;high.school;no;yes;yes;cellular;may;mon;109;no
40;self-employed;married;high.school;no;no;no;cellular;jul;mon;353;no
24;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jun;wed;406;yes
41;technician;married;high.school;no;no;no;cellular;aug;mon;69;no
56;retired;married;high.school;no;no;no;cellular;jun;tue;383;yes
24;student;unmarried;high.school;no;yes;no;cellular;may;tue;153;yes
33;management;unmarried;university.degree;no;yes;no;telephone;may;thu;112;no
24;admin.;unmarried;university.degree;no;no;no;cellular;sep;tue;106;yes
25;blue-collar;married;basic.9y;no;yes;no;telephone;may;fri;348;no
31;admin.;married;university.degree;no;yes;no;cellular;aug;thu;1037;no
51;blue-collar;married;professional.course;no;no;yes;cellular;aug;thu;17;no
39;admin.;married;high.school;no;yes;no;cellular;apr;fri;479;no
40;management;unmarried;university.degree;no;yes;no;cellular;jun;wed;117;yes
65;retired;married;university.degree;no;no;no;cellular;apr;wed;124;yes
29;admin.;unmarried;university.degree;no;yes;no;telephone;may;tue;33;no
42;blue-collar;married;basic.6y;no;yes;no;telephone;jun;fri;60;no
51;admin.;unmarried;university.degree;no;yes;no;cellular;jul;mon;151;no
52;admin.;married;university.degree;no;yes;yes;cellular;may;thu;250;yes
36;management;married;basic.4y;no;no;no;cellular;oct;mon;143;no
32;technician;unmarried;university.degree;no;yes;no;telephone;jun;tue;45;no
40;blue-collar;unmarried;professional.course;no;no;no;cellular;jun;wed;115;yes
41;blue-collar;married;basic.6y;no;yes;yes;telephone;jul;wed;47;no
22;services;unmarried;high.school;no;yes;no;cellular;jul;fri;143;no
25;student;unmarried;high.school;no;yes;no;cellular;may;mon;432;no
57;technician;married;university.degree;no;no;no;telephone;may;fri;50;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;73;no
33;management;unmarried;university.degree;no;no;no;cellular;may;thu;228;no
40;admin.;married;high.school;no;no;no;cellular;oct;wed;524;yes
21;unemployed;unmarried;high.school;no;yes;no;cellular;jul;fri;203;yes
31;admin.;unmarried;university.degree;no;yes;no;telephone;oct;tue;125;yes
55;unemployed;unmarried;university.degree;no;no;no;cellular;may;thu;190;no
27;unemployed;unmarried;university.degree;no;yes;yes;cellular;jul;thu;538;yes
42;services;married;basic.9y;no;no;no;telephone;jun;wed;15;no
34;admin.;unmarried;university.degree;no;no;no;cellular;nov;thu;169;yes
58;blue-collar;unmarried;basic.4y;no;no;no;cellular;aug;fri;186;yes
39;technician;married;professional.course;no;yes;no;telephone;dec;tue;183;no
58;management;married;basic.9y;no;yes;no;telephone;may;wed;187;no
30;technician;unmarried;university.degree;no;yes;no;cellular;aug;mon;720;yes
42;self-employed;married;university.degree;no;no;no;cellular;jul;wed;673;no
33;services;married;professional.course;no;yes;no;cellular;aug;thu;147;no
32;technician;unmarried;high.school;no;yes;yes;cellular;may;mon;426;no
33;services;married;basic.6y;no;yes;yes;cellular;may;tue;95;no
67;retired;married;professional.course;no;yes;no;cellular;apr;wed;140;yes
31;admin.;married;university.degree;no;yes;no;cellular;nov;wed;779;no
30;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;168;no
42;services;married;university.degree;no;no;no;cellular;apr;mon;890;no
61;technician;unmarried;professional.course;no;yes;no;cellular;may;mon;268;yes
30;technician;married;university.degree;no;yes;no;cellular;apr;fri;103;no
52;management;unmarried;university.degree;no;no;no;cellular;may;wed;451;yes
30;admin.;unmarried;university.degree;no;yes;no;cellular;jul;tue;101;no
41;services;married;high.school;no;no;no;cellular;apr;fri;464;no
36;services;married;high.school;no;no;no;cellular;jul;wed;65;no
44;blue-collar;married;basic.9y;no;yes;yes;telephone;may;tue;247;no
29;admin.;unmarried;university.degree;no;yes;no;telephone;jun;tue;392;no
48;technician;married;high.school;no;no;no;telephone;may;thu;418;no
59;technician;married;professional.course;no;no;no;cellular;jul;thu;464;no
30;services;married;basic.9y;no;no;no;cellular;jul;tue;70;no
36;admin.;married;university.degree;no;no;no;cellular;aug;mon;123;no
36;blue-collar;married;basic.4y;no;no;yes;cellular;nov;wed;217;no
34;blue-collar;married;basic.4y;no;no;yes;cellular;may;thu;346;no
30;admin.;married;high.school;no;no;no;cellular;nov;thu;361;no
41;admin.;unmarried;high.school;no;yes;no;cellular;apr;fri;114;no
20;entrepreneur;unmarried;high.school;no;no;no;telephone;may;thu;238;no
29;admin.;unmarried;university.degree;no;no;no;cellular;apr;thu;298;yes
73;retired;unmarried;basic.4y;no;no;yes;cellular;apr;tue;342;yes
30;admin.;unmarried;high.school;no;yes;yes;telephone;may;tue;101;no
24;admin.;unmarried;high.school;no;no;no;cellular;jul;wed;220;no
51;blue-collar;married;basic.4y;no;no;yes;cellular;jun;mon;325;yes
28;admin.;unmarried;university.degree;no;yes;no;cellular;may;mon;442;yes
30;services;married;high.school;no;yes;no;cellular;nov;tue;493;no
56;blue-collar;unmarried;basic.4y;no;no;no;cellular;nov;thu;150;no
34;technician;unmarried;basic.9y;no;no;no;cellular;aug;mon;205;yes
32;admin.;unmarried;university.degree;no;no;no;cellular;sep;thu;154;no
31;blue-collar;unmarried;basic.4y;no;no;no;telephone;jun;thu;590;yes
30;admin.;married;university.degree;no;no;no;cellular;aug;thu;165;no
24;blue-collar;unmarried;basic.9y;no;no;no;telephone;may;fri;7;no
56;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;88;no
42;blue-collar;married;basic.4y;no;no;no;telephone;may;wed;456;no
23;management;unmarried;university.degree;no;yes;no;cellular;jul;thu;134;no
32;admin.;unmarried;professional.course;no;yes;yes;cellular;mar;tue;81;no
52;retired;unmarried;professional.course;no;no;no;cellular;jul;tue;867;no
48;admin.;married;university.degree;no;yes;no;telephone;aug;tue;58;no
24;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;wed;74;no
33;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;669;yes
33;technician;unmarried;professional.course;no;no;yes;cellular;aug;fri;100;no
51;management;married;university.degree;no;yes;no;cellular;aug;tue;249;yes
73;retired;married;university.degree;no;yes;no;cellular;mar;fri;179;yes
52;services;married;high.school;no;yes;no;telephone;nov;tue;251;no
32;admin.;married;university.degree;no;yes;no;cellular;aug;mon;130;no
31;student;unmarried;high.school;no;yes;no;cellular;oct;fri;716;yes
36;blue-collar;married;basic.6y;no;yes;yes;cellular;may;thu;157;no
51;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;fri;204;no
52;technician;married;high.school;no;yes;yes;cellular;aug;tue;263;no
29;management;unmarried;university.degree;no;yes;no;telephone;jul;mon;305;no
28;self-employed;unmarried;university.degree;no;no;no;cellular;mar;fri;114;no
31;management;married;university.degree;no;yes;no;cellular;nov;mon;188;yes
23;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;633;no
37;admin.;unmarried;high.school;no;yes;no;telephone;may;fri;773;no
37;unemployed;married;basic.9y;no;yes;yes;cellular;may;fri;129;no
35;blue-collar;married;basic.9y;no;yes;no;cellular;nov;fri;11;no
60;admin.;unmarried;high.school;no;yes;no;cellular;jul;fri;144;no
41;technician;married;university.degree;no;yes;yes;cellular;may;fri;170;no
46;technician;married;basic.9y;no;yes;no;cellular;nov;tue;226;no
45;admin.;unmarried;basic.6y;no;yes;no;telephone;may;thu;240;no
36;blue-collar;unmarried;high.school;no;yes;no;telephone;jun;fri;61;no
31;blue-collar;unmarried;professional.course;no;no;no;cellular;may;tue;314;no
73;retired;unmarried;professional.course;no;no;no;cellular;apr;fri;291;yes
31;blue-collar;unmarried;high.school;no;yes;yes;cellular;jul;wed;376;no
39;technician;married;university.degree;no;no;yes;cellular;jun;tue;434;yes
29;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;481;yes
56;entrepreneur;married;university.degree;no;yes;no;cellular;apr;thu;207;no
36;admin.;unmarried;high.school;no;no;no;cellular;jul;tue;90;no
32;technician;unmarried;high.school;no;no;no;cellular;jul;mon;147;no
36;technician;married;professional.course;no;no;no;cellular;aug;mon;168;no
25;blue-collar;unmarried;basic.9y;no;no;no;cellular;mar;thu;117;no
36;blue-collar;married;high.school;no;no;no;telephone;jun;thu;272;no
23;student;unmarried;high.school;no;yes;no;cellular;jul;tue;682;yes
35;services;married;high.school;no;yes;no;cellular;apr;fri;36;no
29;admin.;unmarried;university.degree;no;no;no;cellular;sep;tue;600;yes
31;technician;unmarried;professional.course;no;no;no;cellular;nov;wed;215;no
44;services;unmarried;high.school;no;no;no;cellular;nov;wed;75;no
32;technician;married;professional.course;no;yes;no;telephone;nov;thu;106;no
36;admin.;married;high.school;no;yes;no;telephone;may;mon;133;no
48;services;married;high.school;no;no;no;cellular;apr;mon;1112;yes
28;technician;married;basic.9y;no;yes;no;cellular;may;wed;224;no
29;admin.;unmarried;high.school;no;yes;yes;cellular;mar;mon;257;yes
37;services;unmarried;basic.6y;no;no;no;telephone;may;tue;175;no
33;management;married;university.degree;no;no;no;cellular;may;fri;364;no
58;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;101;no
49;technician;married;basic.9y;no;no;no;telephone;may;mon;1467;yes
40;admin.;unmarried;basic.9y;no;yes;no;cellular;jul;mon;381;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;jun;wed;313;yes
24;admin.;unmarried;university.degree;no;no;no;cellular;sep;thu;303;yes
37;technician;unmarried;high.school;no;yes;no;cellular;aug;wed;133;no
32;technician;unmarried;university.degree;no;no;no;cellular;aug;thu;83;no
36;admin.;married;university.degree;no;yes;no;telephone;nov;mon;1735;no
24;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;158;yes
35;admin.;married;university.degree;no;yes;yes;telephone;jul;mon;216;no
59;retired;unmarried;university.degree;no;no;no;telephone;jun;mon;605;yes
29;technician;married;university.degree;no;yes;no;cellular;jul;wed;896;yes
33;blue-collar;unmarried;basic.6y;no;no;no;cellular;jul;thu;854;yes
31;technician;unmarried;professional.course;no;yes;no;telephone;aug;wed;115;no
43;admin.;unmarried;university.degree;no;no;no;cellular;nov;wed;1502;yes
32;blue-collar;married;basic.9y;no;no;no;cellular;apr;fri;334;no
39;management;married;university.degree;no;no;no;telephone;jun;mon;721;yes
48;entrepreneur;unmarried;high.school;no;no;no;cellular;aug;wed;307;yes
35;technician;unmarried;university.degree;no;yes;no;telephone;may;wed;294;no
55;admin.;married;high.school;no;no;no;telephone;may;thu;94;no
30;technician;unmarried;professional.course;no;yes;no;cellular;may;thu;691;yes
57;unemployed;married;basic.4y;no;no;no;cellular;jun;mon;651;yes
38;housemaid;unmarried;university.degree;no;yes;no;cellular;may;wed;873;yes
48;management;married;basic.9y;no;yes;no;telephone;jun;fri;384;no
25;admin.;unmarried;university.degree;no;yes;no;cellular;jul;thu;174;no
48;admin.;married;high.school;no;yes;yes;telephone;jun;wed;105;no
30;technician;married;professional.course;no;yes;no;cellular;oct;mon;253;yes
55;self-employed;married;university.degree;no;yes;no;cellular;may;mon;123;no
27;admin.;married;university.degree;no;yes;no;cellular;sep;tue;173;yes
28;technician;unmarried;high.school;no;no;no;cellular;jul;mon;568;no
54;admin.;married;professional.course;no;no;no;cellular;nov;tue;1868;yes
33;technician;unmarried;professional.course;no;no;no;telephone;may;tue;259;no
24;services;unmarried;high.school;no;yes;no;cellular;apr;tue;114;no
24;technician;unmarried;university.degree;no;yes;no;cellular;apr;thu;477;yes
34;admin.;unmarried;university.degree;no;yes;yes;telephone;jul;mon;4;no
32;services;married;high.school;no;yes;no;cellular;may;thu;21;no
36;admin.;unmarried;university.degree;no;no;no;cellular;mar;mon;409;yes
27;admin.;unmarried;university.degree;no;no;no;cellular;jul;mon;130;no
29;technician;unmarried;professional.course;no;no;no;cellular;sep;mon;273;yes
37;entrepreneur;unmarried;high.school;no;yes;no;cellular;jul;thu;812;yes
32;admin.;unmarried;high.school;no;no;no;telephone;may;tue;325;no
32;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;172;no
41;services;married;high.school;no;yes;no;cellular;may;wed;314;yes
50;management;unmarried;university.degree;no;no;no;cellular;jul;mon;983;yes
55;housemaid;married;basic.4y;no;yes;no;cellular;aug;mon;232;no
31;services;unmarried;basic.6y;no;yes;no;telephone;may;fri;386;no
33;admin.;married;high.school;no;yes;no;telephone;may;tue;742;no
74;retired;married;university.degree;no;no;no;telephone;oct;mon;160;no
21;housemaid;unmarried;high.school;no;no;no;cellular;jul;fri;222;no
30;self-employed;unmarried;university.degree;no;yes;no;cellular;apr;thu;152;yes
36;admin.;married;high.school;no;yes;no;cellular;jul;fri;122;no
25;student;unmarried;high.school;no;yes;no;cellular;oct;fri;234;yes
39;blue-collar;married;basic.6y;no;yes;yes;cellular;may;fri;298;no
54;admin.;married;university.degree;no;yes;no;cellular;aug;fri;91;yes
42;technician;unmarried;university.degree;no;yes;no;cellular;aug;mon;57;no
40;admin.;unmarried;university.degree;no;yes;no;cellular;apr;mon;238;no
29;management;unmarried;university.degree;no;yes;yes;telephone;may;mon;207;no
32;technician;married;university.degree;no;yes;no;cellular;aug;thu;67;no
37;admin.;married;high.school;no;yes;no;cellular;apr;fri;207;no
23;unemployed;unmarried;high.school;no;no;no;telephone;jul;tue;7;no
21;student;unmarried;high.school;no;no;no;cellular;aug;thu;185;no
25;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;215;yes
39;entrepreneur;married;professional.course;no;yes;no;cellular;nov;thu;997;no
25;services;unmarried;basic.4y;no;yes;no;telephone;may;fri;601;no
39;housemaid;married;basic.9y;no;yes;no;cellular;nov;mon;130;no
49;management;married;high.school;no;no;no;telephone;jul;thu;258;no
35;admin.;unmarried;university.degree;no;no;no;telephone;may;mon;209;no
27;housemaid;married;high.school;no;yes;no;cellular;mar;fri;101;no
29;blue-collar;unmarried;professional.course;no;yes;yes;cellular;mar;tue;176;yes
47;technician;married;professional.course;no;no;no;telephone;jul;fri;320;no
29;technician;unmarried;university.degree;no;yes;no;cellular;jun;wed;165;yes
48;technician;unmarried;professional.course;no;yes;yes;cellular;nov;tue;86;no
29;admin.;unmarried;high.school;no;yes;no;telephone;may;tue;1052;no
66;retired;married;professional.course;no;no;yes;cellular;mar;tue;525;yes
34;technician;unmarried;professional.course;no;no;no;cellular;mar;fri;229;yes
37;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;125;no
34;management;unmarried;university.degree;no;no;no;cellular;nov;thu;370;yes
36;admin.;unmarried;high.school;no;yes;no;telephone;dec;mon;358;no
31;services;unmarried;high.school;no;yes;no;cellular;may;tue;109;no
34;technician;married;high.school;no;yes;no;cellular;aug;wed;135;no
42;admin.;married;high.school;no;no;no;cellular;nov;mon;651;yes
45;blue-collar;unmarried;basic.6y;no;yes;no;telephone;may;wed;129;no
51;blue-collar;married;basic.9y;no;yes;no;telephone;may;fri;76;no
29;services;married;high.school;no;no;yes;cellular;may;wed;747;yes
71;management;married;university.degree;no;yes;no;cellular;oct;thu;127;yes
35;blue-collar;married;basic.6y;no;yes;no;cellular;nov;thu;150;no
34;admin.;unmarried;university.degree;no;no;no;telephone;oct;tue;135;yes
30;technician;unmarried;professional.course;no;no;no;cellular;may;wed;229;yes
53;self-employed;unmarried;university.degree;no;no;no;cellular;nov;thu;380;no
29;admin.;unmarried;university.degree;no;yes;yes;cellular;nov;thu;60;no
49;blue-collar;unmarried;basic.4y;no;yes;no;telephone;may;fri;114;no
31;admin.;married;university.degree;no;yes;no;cellular;sep;thu;193;yes
34;technician;unmarried;university.degree;no;no;no;cellular;oct;fri;144;yes
41;admin.;unmarried;high.school;no;yes;no;cellular;aug;mon;606;yes
19;student;unmarried;basic.6y;no;yes;no;cellular;sep;thu;161;yes
47;technician;unmarried;high.school;no;yes;no;cellular;jul;thu;100;no
40;management;married;university.degree;no;yes;no;cellular;nov;fri;161;no
28;admin.;unmarried;university.degree;no;no;no;cellular;may;fri;165;no
26;admin.;unmarried;high.school;no;yes;no;cellular;jul;fri;251;yes
33;admin.;unmarried;university.degree;no;yes;no;cellular;jul;mon;366;no
46;entrepreneur;married;university.degree;no;yes;no;cellular;jul;thu;396;yes
31;admin.;married;high.school;no;yes;yes;telephone;may;mon;286;no
52;technician;married;professional.course;no;yes;no;telephone;aug;mon;93;no
37;blue-collar;married;basic.4y;no;no;yes;cellular;may;fri;269;no
35;entrepreneur;unmarried;university.degree;no;yes;no;telephone;jun;mon;351;yes
23;student;unmarried;high.school;no;yes;no;cellular;oct;mon;226;yes
46;admin.;married;high.school;no;no;no;telephone;aug;wed;231;yes
35;self-employed;unmarried;university.degree;no;yes;no;cellular;jul;thu;106;no
38;technician;unmarried;high.school;no;yes;no;cellular;nov;wed;110;no
27;services;unmarried;high.school;no;no;no;cellular;jul;fri;700;yes
32;blue-collar;married;basic.6y;no;no;no;cellular;nov;thu;322;no
33;management;unmarried;university.degree;no;yes;no;cellular;jun;wed;187;yes
63;admin.;married;university.degree;no;yes;no;cellular;oct;thu;174;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;oct;thu;759;yes
43;blue-collar;married;basic.9y;no;no;no;telephone;jun;wed;89;no
31;technician;married;university.degree;no;no;no;telephone;jun;thu;983;yes
31;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;456;yes
42;admin.;unmarried;university.degree;no;yes;no;telephone;may;fri;87;no
42;entrepreneur;married;professional.course;no;yes;no;cellular;jul;thu;576;no
33;technician;unmarried;university.degree;no;yes;yes;cellular;nov;fri;710;yes
44;blue-collar;married;professional.course;no;yes;yes;cellular;may;tue;133;no
48;unemployed;married;university.degree;no;yes;no;cellular;jul;tue;135;no
40;technician;unmarried;university.degree;no;yes;no;cellular;apr;thu;335;yes
46;services;married;high.school;no;no;no;cellular;apr;thu;146;no
37;technician;married;professional.course;no;no;no;telephone;may;tue;253;no
48;admin.;unmarried;high.school;no;yes;no;telephone;may;thu;139;no
56;management;unmarried;high.school;no;no;yes;cellular;jul;wed;361;no
32;admin.;unmarried;high.school;no;no;yes;telephone;may;thu;15;no
39;services;married;high.school;no;no;no;cellular;jul;wed;111;no
37;unemployed;married;professional.course;no;no;no;cellular;nov;wed;144;no
47;technician;married;professional.course;no;yes;yes;cellular;jul;thu;58;no
42;services;unmarried;basic.6y;no;yes;no;telephone;may;thu;1074;yes
33;blue-collar;married;professional.course;no;yes;no;telephone;may;wed;161;no
39;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;413;no
32;admin.;unmarried;high.school;no;yes;no;cellular;may;thu;149;no
34;housemaid;unmarried;high.school;no;no;no;telephone;may;fri;553;yes
31;management;unmarried;university.degree;no;no;no;cellular;jul;wed;645;yes
36;admin.;married;high.school;no;no;no;telephone;may;tue;1346;yes
52;blue-collar;married;high.school;no;yes;no;cellular;may;tue;131;no
43;technician;unmarried;professional.course;no;yes;no;telephone;may;wed;207;no
37;admin.;married;university.degree;no;yes;no;cellular;aug;tue;356;no
35;management;married;university.degree;no;yes;yes;telephone;may;fri;219;no
45;technician;unmarried;high.school;no;yes;no;telephone;oct;tue;141;yes
34;admin.;married;university.degree;no;no;no;cellular;may;fri;145;no
28;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;343;yes
45;admin.;unmarried;university.degree;no;no;no;telephone;may;wed;681;yes
35;technician;unmarried;professional.course;no;no;no;cellular;aug;tue;513;no
37;housemaid;married;basic.4y;no;yes;no;telephone;jun;tue;59;no
26;unemployed;unmarried;university.degree;no;yes;no;cellular;aug;thu;203;yes
28;self-employed;unmarried;university.degree;no;yes;yes;cellular;mar;fri;3076;yes
44;unemployed;unmarried;basic.4y;no;no;no;telephone;jun;wed;33;no
37;housemaid;married;high.school;no;no;yes;telephone;jun;fri;31;no
38;self-employed;unmarried;university.degree;no;no;no;telephone;may;mon;414;yes
32;entrepreneur;married;university.degree;no;yes;yes;cellular;nov;wed;434;no
22;student;unmarried;basic.9y;no;no;no;cellular;oct;fri;438;yes
50;blue-collar;unmarried;professional.course;no;yes;yes;cellular;nov;fri;49;no
25;blue-collar;married;basic.9y;no;yes;no;telephone;jun;mon;82;no
34;technician;unmarried;professional.course;no;yes;no;cellular;apr;fri;172;no
40;management;married;university.degree;no;yes;no;cellular;jul;fri;955;yes
33;services;unmarried;basic.9y;no;no;no;telephone;may;mon;372;no
36;admin.;married;university.degree;no;yes;no;cellular;aug;mon;147;no
57;housemaid;married;basic.4y;no;no;no;cellular;apr;wed;224;yes
36;management;unmarried;university.degree;no;no;no;telephone;jun;thu;221;no
24;management;unmarried;university.degree;no;yes;no;cellular;may;thu;513;yes
49;housemaid;unmarried;basic.6y;no;yes;no;telephone;may;wed;295;no
33;technician;unmarried;university.degree;no;yes;no;cellular;mar;tue;325;no
35;blue-collar;married;basic.4y;no;no;no;cellular;may;mon;127;no
37;blue-collar;unmarried;basic.6y;no;no;no;cellular;jul;tue;338;no
31;technician;married;professional.course;no;yes;yes;cellular;aug;fri;143;no
24;student;married;university.degree;no;no;no;telephone;may;tue;139;no
39;self-employed;unmarried;university.degree;no;no;no;telephone;may;tue;311;no
31;technician;unmarried;professional.course;no;yes;no;cellular;aug;tue;176;no
34;admin.;unmarried;basic.9y;no;yes;no;telephone;jun;fri;148;no
42;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;113;no
52;technician;married;professional.course;no;no;no;cellular;may;thu;94;no
31;technician;married;professional.course;no;yes;no;cellular;nov;fri;95;no
34;technician;unmarried;professional.course;no;no;no;cellular;aug;wed;211;yes
